Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
OptidesLabkeyTests,Chrome 65.0.3325.181,,2018-03-27 13:44:03,2018-03-27 13:45:09,1m - 5.728s,PASSED
,,,,,,
Test Cases/AssayReport Creation test,Chrome 65.0.3325.181,,2018-03-27 13:44:03,2018-03-27 13:45:09,1m - 5.164s,PASSED
callTestCase,Chrome 65.0.3325.181,use global script for log in with credentials and BASE_URL set there,2018-03-27 13:44:04,2018-03-27 13:44:13,8.752s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-27 13:44:13,2018-03-27 13:44:13,0.457s,PASSED
waitForElementVisible,Chrome 65.0.3325.181,,2018-03-27 13:44:13,2018-03-27 13:44:14,0.909s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 13:44:14,2018-03-27 13:44:15,1.004s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-27 13:44:15,2018-03-27 13:44:17,2.014s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 13:44:17,2018-03-27 13:44:17,0.168s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 13:44:17,2018-03-27 13:44:18,0.641s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 13:44:18,2018-03-27 13:44:18,0.264s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 13:44:18,2018-03-27 13:44:18,0.334s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-27 13:44:18,2018-03-27 13:44:20,2.003s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-27 13:44:20,2018-03-27 13:44:21,0.310s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-27 13:44:21,2018-03-27 13:44:24,3.204s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 13:44:24,2018-03-27 13:44:25,0.930s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-27 13:44:25,2018-03-27 13:44:45,20.003s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2018-03-27 13:44:45,2018-03-27 13:44:50,5.203s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2018-03-27 13:44:50,2018-03-27 13:44:55,5.118s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2018-03-27 13:44:55,2018-03-27 13:45:00,4.973s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2018-03-27 13:45:00,2018-03-27 13:45:05,5.139s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 13:45:05,2018-03-27 13:45:06,0.199s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 13:45:06,2018-03-27 13:45:06,0.928s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-27 13:45:06,2018-03-27 13:45:07,0.458s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 13:45:07,2018-03-27 13:45:07,0.366s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 13:45:07,2018-03-27 13:45:08,0.357s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 13:45:08,2018-03-27 13:45:08,0.164s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-03-27 13:45:08,2018-03-27 13:45:09,0.794s,PASSED
