Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
OptidesLabkeyTests,Chrome 65.0.3325.181,,2018-03-27 13:00:57,2018-03-27 13:02:15,1m - 18.896s,PASSED
,,,,,,
Test Cases/QueryAssay Test,Chrome 65.0.3325.181,,2018-03-27 13:00:57,2018-03-27 13:02:15,1m - 18.187s,PASSED
callTestCase,Chrome 65.0.3325.181,use global script for log in with credentials and BASE_URL set there,2018-03-27 13:00:58,2018-03-27 13:01:07,9.595s,PASSED
mouseOver,Chrome 65.0.3325.181,,2018-03-27 13:01:07,2018-03-27 13:01:08,0.607s,PASSED
waitForElementVisible,Chrome 65.0.3325.181,,2018-03-27 13:01:08,2018-03-27 13:01:08,0.612s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 13:01:08,2018-03-27 13:01:09,0.475s,PASSED
setText,Chrome 65.0.3325.181,,2018-03-27 13:01:09,2018-03-27 13:01:11,1.797s,PASSED
click,Chrome 65.0.3325.181,,2018-03-27 13:01:11,2018-03-27 13:01:11,0.440s,PASSED
delay,Chrome 65.0.3325.181,,2018-03-27 13:01:11,2018-03-27 13:01:18,7.014s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2018-03-27 13:01:18,2018-03-27 13:01:24,5.423s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2018-03-27 13:01:24,2018-03-27 13:01:28,4.552s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2018-03-27 13:01:28,2018-03-27 13:01:33,4.704s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2018-03-27 13:01:33,2018-03-27 13:01:37,4.504s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2018-03-27 13:01:37,2018-03-27 13:01:42,4.654s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2018-03-27 13:01:42,2018-03-27 13:01:47,4.701s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2018-03-27 13:01:47,2018-03-27 13:01:51,4.593s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2018-03-27 13:01:51,2018-03-27 13:01:56,4.773s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2018-03-27 13:01:56,2018-03-27 13:02:01,4.689s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2018-03-27 13:02:01,2018-03-27 13:02:05,4.708s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2018-03-27 13:02:05,2018-03-27 13:02:10,4.415s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2018-03-27 13:02:10,2018-03-27 13:02:14,4.592s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2018-03-27 13:02:14,2018-03-27 13:02:15,0.829s,PASSED
