Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
OptidesLabkeyTests,Chrome 61.0.3163.100,,2017-10-30 17:50:35,2017-10-30 18:05:15,14m - 40.057s,FAILED
,,,,,,
Test Cases/LSCActivityCalcTest,Chrome 61.0.3163.100,Testing Transformation Script on the VIVOAssay/Sample/LSC Assay,2017-10-30 17:50:35,2017-10-30 17:52:02,1m - 26.597s,FAILED
callTestCase,Chrome 61.0.3163.100,,2017-10-30 17:50:36,2017-10-30 17:51:10,34.052s,PASSED
mouseOver,Chrome 61.0.3163.100,,2017-10-30 17:51:10,2017-10-30 17:51:13,2.875s,PASSED
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-30 17:51:13,2017-10-30 17:51:15,2.108s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:51:15,2017-10-30 17:51:18,3.311s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:51:18,2017-10-30 17:51:21,2.951s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:51:21,2017-10-30 17:51:28,6.189s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:51:28,2017-10-30 17:51:30,2.664s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-30 17:51:30,2017-10-30 17:52:02,31.723s,FAILED
,,,,,,
Test Cases/HT_DNA HTProduction Pipeline Test,Chrome 61.0.3163.100,,2017-10-30 17:52:02,2017-10-30 17:53:20,1m - 18.225s,FAILED
callTestCase,Chrome 61.0.3163.100,use global script for log in with credentials and BASE_URL set there,2017-10-30 17:52:03,2017-10-30 17:52:41,38.219s,PASSED
mouseOver,Chrome 61.0.3163.100,,2017-10-30 17:52:41,2017-10-30 17:52:43,2.465s,PASSED
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-30 17:52:43,2017-10-30 17:52:45,2.233s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:52:45,2017-10-30 17:52:50,4.515s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:52:50,2017-10-30 17:52:56,6.092s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:52:56,2017-10-30 17:52:59,2.867s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:52:59,2017-10-30 17:53:01,2.145s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:53:01,2017-10-30 17:53:05,3.556s,PASSED
setText,Chrome 61.0.3163.100,,2017-10-30 17:53:05,2017-10-30 17:53:09,4.225s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:53:09,2017-10-30 17:53:11,2.129s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-30 17:53:11,2017-10-30 17:53:13,2.010s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:53:13,2017-10-30 17:53:16,2.593s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:53:16,2017-10-30 17:53:18,2.639s,PASSED
"Statement - pipelineStatus = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Data Pipeline - CompoundsRegistry/a_PipelineStatus), ""text"")",Chrome 61.0.3163.100,,2017-10-30 17:53:18,2017-10-30 17:53:20,2.063s,PASSED
"Statement - While (pipelineStatus == ""ht_plate_generator RUNNING"" || pipelineStatus == ""ht_plate_generator WAITING"")",Chrome 61.0.3163.100,Check every 10 seconds for a status update,2017-10-30 17:53:20,2017-10-30 17:53:20,0.001s,PASSED
"Statement - assert pipelineStatus == ""COMPLETE""",Chrome 61.0.3163.100,,2017-10-30 17:53:20,2017-10-30 17:53:20,0.016s,PASSED
,,,,,,
Test Cases/HPLC Image Assay Pipeline,Chrome 61.0.3163.100,Test the HPLC Image Assay pipeline,2017-10-30 17:53:20,2017-10-30 17:54:52,1m - 31.146s,FAILED
callTestCase,Chrome 61.0.3163.100,use global script for log in with credentials and BASE_URL set there,2017-10-30 17:53:21,2017-10-30 17:53:59,37.778s,PASSED
mouseOver,Chrome 61.0.3163.100,,2017-10-30 17:53:59,2017-10-30 17:54:01,2.506s,PASSED
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-30 17:54:01,2017-10-30 17:54:04,2.343s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:54:04,2017-10-30 17:54:07,3.529s,PASSED
refresh,Chrome 61.0.3163.100,,2017-10-30 17:54:07,2017-10-30 17:54:10,2.498s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-30 17:54:10,2017-10-30 17:54:13,3.002s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-10-30 17:54:13,2017-10-30 17:54:17,4.158s,PASSED
waitForElementPresent,Chrome 61.0.3163.100,,2017-10-30 17:54:17,2017-10-30 17:54:18,1.067s,PASSED
doubleClick,Chrome 61.0.3163.100,,2017-10-30 17:54:18,2017-10-30 17:54:22,4.150s,PASSED
waitForElementPresent,Chrome 61.0.3163.100,,2017-10-30 17:54:22,2017-10-30 17:54:23,1.054s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:54:23,2017-10-30 17:54:25,2.107s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:54:25,2017-10-30 17:54:27,2.151s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:54:27,2017-10-30 17:54:29,2.118s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:54:29,2017-10-30 17:54:32,2.117s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:54:32,2017-10-30 17:54:34,2.139s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:54:34,2017-10-30 17:54:37,3.364s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:54:37,2017-10-30 17:54:39,2.210s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:54:39,2017-10-30 17:54:43,4.106s,PASSED
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-30 17:54:43,2017-10-30 17:54:45,2.075s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:54:45,2017-10-30 17:54:47,2.093s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-30 17:54:47,2017-10-30 17:54:49,2.002s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:54:49,2017-10-30 17:54:52,2.023s,FAILED
,,,,,,
Test Cases/Insert Constructs via Pipeline Test,Chrome 61.0.3163.100,,2017-10-30 17:54:52,2017-10-30 17:56:06,1m - 14.081s,FAILED
callTestCase,Chrome 61.0.3163.100,use global script for log in with credentials and BASE_URL set there,2017-10-30 17:54:52,2017-10-30 17:55:27,34.521s,PASSED
mouseOver,Chrome 61.0.3163.100,,2017-10-30 17:55:27,2017-10-30 17:55:29,2.565s,PASSED
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-30 17:55:29,2017-10-30 17:55:31,2.240s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:55:31,2017-10-30 17:55:35,3.844s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:55:35,2017-10-30 17:55:39,3.786s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-30 17:55:39,2017-10-30 17:55:41,2.003s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:55:41,2017-10-30 17:55:44,2.803s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:55:44,2017-10-30 17:55:46,2.588s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:55:46,2017-10-30 17:55:48,2.137s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:55:48,2017-10-30 17:55:52,3.765s,PASSED
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-30 17:55:52,2017-10-30 17:55:54,2.069s,PASSED
click,Chrome 61.0.3163.100,,2017-10-30 17:55:54,2017-10-30 17:55:56,2.103s,PASSED
