Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 64.0.3282.167,,2018-02-15 15:39:53,2018-02-15 15:39:55,1.430s,PASSED
click,Chrome 64.0.3282.167,,2018-02-15 15:39:55,2018-02-15 15:39:56,0.981s,PASSED
click,Chrome 64.0.3282.167,,2018-02-15 15:39:56,2018-02-15 15:39:56,0.319s,PASSED
click,Chrome 64.0.3282.167,,2018-02-15 15:39:56,2018-02-15 15:39:58,2.136s,PASSED
click,Chrome 64.0.3282.167,,2018-02-15 15:39:58,2018-02-15 15:40:21,22.624s,PASSED
click,Chrome 64.0.3282.167,,2018-02-15 15:40:21,2018-02-15 15:40:21,0.723s,PASSED
click,Chrome 64.0.3282.167,,2018-02-15 15:40:21,2018-02-15 15:40:22,1.002s,PASSED
executeJavaScript,Chrome 64.0.3282.167,,2018-02-15 15:40:22,2018-02-15 15:40:22,0.017s,PASSED
setText,Chrome 64.0.3282.167,,2018-02-15 15:40:22,2018-02-15 15:40:24,1.596s,PASSED
click,Chrome 64.0.3282.167,,2018-02-15 15:40:24,2018-02-15 15:40:26,1.709s,PASSED
click,Chrome 64.0.3282.167,,2018-02-15 15:40:26,2018-02-15 15:40:26,0.147s,PASSED
click,Chrome 64.0.3282.167,,2018-02-15 15:40:26,2018-02-15 15:40:27,0.778s,PASSED
click,Chrome 64.0.3282.167,,2018-02-15 15:40:27,2018-02-15 15:40:27,0.734s,PASSED
click,Chrome 64.0.3282.167,,2018-02-15 15:40:27,2018-02-15 15:40:28,0.833s,PASSED
click,Chrome 64.0.3282.167,,2018-02-15 15:40:28,2018-02-15 15:40:30,1.263s,PASSED
executeJavaScript,Chrome 64.0.3282.167,,2018-02-15 15:40:30,2018-02-15 15:40:30,0.017s,PASSED
click,Chrome 64.0.3282.167,,2018-02-15 15:40:30,2018-02-15 15:40:30,0.694s,PASSED
click,Chrome 64.0.3282.167,,2018-02-15 15:40:30,2018-02-15 15:40:30,0.144s,PASSED
click,Chrome 64.0.3282.167,,2018-02-15 15:40:30,2018-02-15 15:40:31,0.995s,PASSED
click,Chrome 64.0.3282.167,,2018-02-15 15:40:31,2018-02-15 15:40:32,0.215s,PASSED
click,Chrome 64.0.3282.167,,2018-02-15 15:40:32,2018-02-15 15:40:33,1.127s,PASSED
click,Chrome 64.0.3282.167,,2018-02-15 15:40:33,2018-02-15 15:40:34,0.794s,PASSED
closeBrowser,Chrome 64.0.3282.167,,2018-02-15 15:40:34,2018-02-15 15:40:35,1.170s,PASSED
