Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 60.0.3112.113,,2017-09-22 13:31:14,2017-09-22 13:31:17,2.327s,PASSED
click,Chrome 60.0.3112.113,,2017-09-22 13:31:17,2017-09-22 13:31:18,1.226s,PASSED
click,Chrome 60.0.3112.113,,2017-09-22 13:31:18,2017-09-22 13:31:19,0.994s,PASSED
click,Chrome 60.0.3112.113,,2017-09-22 13:31:19,2017-09-22 13:31:19,0.128s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-22 13:31:19,2017-09-22 13:32:47,1m - 27.753s,PASSED
click,Chrome 60.0.3112.113,,2017-09-22 13:32:47,2017-09-22 13:33:00,13.254s,PASSED
closeBrowser,Chrome 60.0.3112.113,,2017-09-22 13:33:00,2017-09-22 13:33:01,1.153s,PASSED
,,,,,,
Test Cases/HT_DNA OrderGeneratorTest,Chrome 60.0.3112.113,,2017-09-22 13:33:01,2017-09-22 13:33:50,48.342s,PASSED
callTestCase,Chrome 60.0.3112.113,use global script for log in with credentials and BASE_URL set there,2017-09-22 13:33:02,2017-09-22 13:33:16,14.226s,PASSED
mouseOver,Chrome 60.0.3112.113,,2017-09-22 13:33:16,2017-09-22 13:33:17,1.033s,PASSED
waitForElementVisible,Chrome 60.0.3112.113,,2017-09-22 13:33:17,2017-09-22 13:33:18,0.754s,PASSED
click,Chrome 60.0.3112.113,,2017-09-22 13:33:18,2017-09-22 13:33:19,1.836s,PASSED
click,Chrome 60.0.3112.113,,2017-09-22 13:33:19,2017-09-22 13:33:25,5.208s,PASSED
click,Chrome 60.0.3112.113,,2017-09-22 13:33:25,2017-09-22 13:33:26,0.919s,PASSED
click,Chrome 60.0.3112.113,,2017-09-22 13:33:26,2017-09-22 13:33:26,0.277s,PASSED
click,Chrome 60.0.3112.113,,2017-09-22 13:33:26,2017-09-22 13:33:27,1.256s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-22 13:33:27,2017-09-22 13:33:27,0.155s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-22 13:33:27,2017-09-22 13:33:27,0.266s,PASSED
click,Chrome 60.0.3112.113,,2017-09-22 13:33:27,2017-09-22 13:33:28,0.133s,PASSED
"Statement - pipelineStatus = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Data Pipeline - CompoundsRegistry/a_PipelineStatus), ""text"")",Chrome 60.0.3112.113,,2017-09-22 13:33:28,2017-09-22 13:33:28,0.855s,PASSED
"Statement - While (pipelineStatus == ""ht_order_generator RUNNING"" || pipelineStatus == ""ht_order_generator WAITING"")",Chrome 60.0.3112.113,Check every 10 seconds for a status update,2017-09-22 13:33:28,2017-09-22 13:33:49,20.094s,PASSED
"Statement - assert pipelineStatus == ""COMPLETE""",Chrome 60.0.3112.113,,2017-09-22 13:33:49,2017-09-22 13:33:49,0.003s,PASSED
closeBrowser,Chrome 60.0.3112.113,,2017-09-22 13:33:49,2017-09-22 13:33:50,0.987s,PASSED
,,,,,,
Test Cases/postTest-RemoveTestConstructs,Chrome 60.0.3112.113,remove constructs temporarily inserted for the test to work properly,2017-09-22 13:33:50,2017-09-22 13:35:24,1m - 34.268s,PASSED
openBrowser,Chrome 60.0.3112.113,,2017-09-22 13:33:50,2017-09-22 13:33:55,5.502s,PASSED
maximizeWindow,Chrome 60.0.3112.113,,2017-09-22 13:33:55,2017-09-22 13:33:57,1.120s,PASSED
click,Chrome 60.0.3112.113,,2017-09-22 13:33:57,2017-09-22 13:33:58,1.136s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-22 13:33:58,2017-09-22 13:33:58,0.283s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-22 13:33:58,2017-09-22 13:33:58,0.189s,PASSED
click,Chrome 60.0.3112.113,,2017-09-22 13:33:58,2017-09-22 13:33:58,0.140s,PASSED
click,Chrome 60.0.3112.113,,2017-09-22 13:33:58,2017-09-22 13:34:02,3.880s,PASSED
mouseOver,Chrome 60.0.3112.113,,2017-09-22 13:34:02,2017-09-22 13:34:03,0.840s,PASSED
waitForElementVisible,Chrome 60.0.3112.113,,2017-09-22 13:34:03,2017-09-22 13:34:04,1.244s,PASSED
click,Chrome 60.0.3112.113,,2017-09-22 13:34:04,2017-09-22 13:34:06,1.895s,PASSED
click,Chrome 60.0.3112.113,,2017-09-22 13:34:06,2017-09-22 13:34:09,2.647s,PASSED
click,Chrome 60.0.3112.113,,2017-09-22 13:34:09,2017-09-22 13:34:09,0.489s,PASSED
click,Chrome 60.0.3112.113,,2017-09-22 13:34:09,2017-09-22 13:34:10,0.384s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-22 13:34:10,2017-09-22 13:34:12,2.259s,PASSED
click,Chrome 60.0.3112.113,,2017-09-22 13:34:12,2017-09-22 13:34:13,1.427s,PASSED
click,Chrome 60.0.3112.113,,2017-09-22 13:34:13,2017-09-22 13:34:14,0.414s,PASSED
click,Chrome 60.0.3112.113,,2017-09-22 13:34:14,2017-09-22 13:34:15,0.986s,PASSED
click,Chrome 60.0.3112.113,,2017-09-22 13:34:15,2017-09-22 13:35:23,1m - 8.094s,PASSED
closeBrowser,Chrome 60.0.3112.113,,2017-09-22 13:35:23,2017-09-22 13:35:24,1.013s,PASSED
